date_bin,TEMP,HUM,CO2,PM1,PM2.5,PM5,PM10,HCHO,VOC,NO2,NOISE,DOOR 1,WINDOW 1,WINDOW 2,VENT. TYPE,VENT. TIME,EXT. TEMP,EXT. HUM,EXT. PM2.5,EXT. PM10,EXT. NO2,EXT. CO
2024-10-22 19:55:00,25,"54,1",366,"2,87","3,03","3,03","3,03",0,559,"41,8",30,0,0,0,no ventilation,1450,"18,7",90,5,12,13,"0,2"
2024-10-22 20:00:00,25,"54,3",365,"3,08","3,25","3,25","3,25",0,559,"40,9",30,0,0,0,no ventilation,1455,"17,9",96,5,13,15,"0,1"
2024-10-22 20:05:00,25,"54,4",364,"2,82","2,99","2,99","2,99",0,556,"43,7",28,0,0,0,no ventilation,1460,"17,9",96,5,13,15,"0,1"
2024-10-22 20:10:00,25,"54,3",362,"2,88","3,05","3,05","3,05",0,556,44,31,0,0,0,no ventilation,1465,"17,9",96,5,13,15,"0,1"
2024-10-22 20:15:00,25,"54,3",359,"2,98","3,15","3,15","3,15",0,554,40,29,0,0,0,no ventilation,1470,"17,9",96,5,13,15,"0,1"
2024-10-22 20:20:00,25,"54,4",359,"2,98","3,15","3,15","3,15",0,555,"39,4",30,0,0,0,no ventilation,1475,"17,9",96,5,13,15,"0,1"
2024-10-22 20:25:00,25,"54,4",363,"2,94","3,1","3,1","3,1",0,553,44,30,0,0,0,no ventilation,1480,"17,9",96,5,13,15,"0,1"
2024-10-22 20:30:00,25,"54,4",367,"3,06","3,23","3,23","3,23",0,552,"41,1",29,0,0,0,no ventilation,1485,"17,4",98,5,13,15,"0,1"
2024-10-22 20:35:00,25,"54,4",372,"2,99","3,16","3,16","3,16",0,553,"48,1",29,0,0,0,no ventilation,1490,"17,4",98,5,13,15,"0,1"
2024-10-22 20:40:00,25,"54,3",366,"2,89","3,06","3,06","3,06",0,553,"51,1",30,0,0,0,no ventilation,1495,"17,4",98,5,13,15,"0,1"
2024-10-22 20:45:00,25,"54,3",369,"2,7","2,86","2,86","2,86",0,554,"38,3",29,0,0,0,no ventilation,1500,"17,4",98,5,13,15,"0,1"
2024-10-22 20:50:00,25,"54,3",371,"2,81","2,98","2,98","2,98",0,553,"40,6",32,0,0,0,no ventilation,1505,"17,4",98,5,13,15,"0,1"
2024-10-22 20:55:00,25,"54,3",369,"2,75","2,91","2,91","2,91",0,555,"50,1",29,0,0,0,no ventilation,1510,"17,4",98,5,13,15,"0,1"
2024-10-22 21:00:00,25,"54,3",368,"2,68","2,84","2,84","2,84",0,555,42,31,0,0,0,no ventilation,1515,"16,9",100,5,11,12,"0,1"
2024-10-22 21:05:00,25,"54,3",370,"2,76","2,91","2,91","2,91",0,556,"40,9",30,0,0,0,no ventilation,1520,"16,9",100,5,11,12,"0,1"
2024-10-22 21:10:00,25,"54,3",369,"2,68","2,83","2,83","2,83",0,555,"45,1",29,0,0,0,no ventilation,1525,"16,9",100,5,11,12,"0,1"
2024-10-22 21:15:00,25,"54,3",368,"2,66","2,82","2,82","2,82",0,555,"41,6",30,0,0,0,no ventilation,1530,"16,9",100,5,11,12,"0,1"
2024-10-22 21:20:00,25,"54,1",363,"2,6","2,75","2,75","2,75",0,557,"39,2",30,0,0,0,no ventilation,1535,"16,9",100,5,11,12,"0,1"
2024-10-22 21:25:00,25,"54,3",361,"2,7","2,85","2,85","2,85",0,557,"41,9",32,0,0,0,no ventilation,1540,"16,9",100,5,11,12,"0,1"
2024-10-22 21:30:00,25,"54,3",363,"2,72","2,87","2,87","2,87",0,557,"41,5",33,0,0,0,no ventilation,1545,"16,7",100,5,11,12,"0,1"
2024-10-22 21:35:00,25,"54,3",362,"2,65","2,81","2,81","2,81",0,557,"43,3",29,0,0,0,no ventilation,1550,"16,7",100,5,11,12,"0,1"
2024-10-22 21:40:00,25,"54,3",365,"2,69","2,84","2,84","2,84",0,560,"41,9",30,0,0,0,no ventilation,1555,"16,7",100,5,11,12,"0,1"
2024-10-22 21:45:00,25,"54,3",366,"2,52","2,66","2,66","2,66",0,561,"37,4",30,0,0,0,no ventilation,1560,"16,7",100,5,11,12,"0,1"
2024-10-22 21:50:00,25,"54,3",360,"2,55","2,69","2,69","2,69",0,562,"43,9",29,0,0,0,no ventilation,1565,"16,7",100,5,11,12,"0,1"
2024-10-22 21:55:00,25,"54,1",359,"2,49","2,63","2,63","2,63",0,565,"42,8",29,0,0,0,no ventilation,1570,"16,7",100,5,11,12,"0,1"
2024-10-22 22:00:00,25,"54,1",359,"2,41","2,55","2,55","2,55",0,563,42,32,0,0,0,no ventilation,1575,"16,5",100,5,10,20,"0,2"
2024-10-22 22:05:00,25,"54,1",360,"2,43","2,57","2,57","2,57",0,564,"38,9",31,0,0,0,no ventilation,1580,"16,5",100,5,10,20,"0,2"
2024-10-22 22:10:00,25,"54,1",364,"2,35","2,49","2,49","2,49",0,565,"42,4",34,0,0,0,no ventilation,1585,"16,5",100,5,10,20,"0,2"
2024-10-22 22:15:00,"24,9","54,1",366,"2,37","2,51","2,51","2,51",0,564,"42,4",33,0,0,0,no ventilation,1590,"16,5",100,5,10,20,"0,2"
2024-10-22 22:20:00,"24,9","54,1",369,"2,38","2,51","2,51","2,51",0,560,"42,1",32,0,0,0,no ventilation,1595,"16,5",100,5,10,20,"0,2"
2024-10-22 22:25:00,"24,9","54,1",370,"2,47","2,61","2,61","2,61",0,558,"43,4",30,0,0,0,no ventilation,1600,"16,5",100,5,10,20,"0,2"
2024-10-22 22:30:00,"24,9","54,1",373,"2,21","2,33","2,33","2,33",0,555,"44,7",30,0,0,0,no ventilation,1605,"16,6",92,5,10,20,"0,2"
2024-10-22 22:35:00,"24,9","54,1",372,"2,38","2,52","2,52","2,52",0,554,"41,5",31,0,0,0,no ventilation,1610,"16,6",92,5,10,20,"0,2"
2024-10-22 22:40:00,"24,9",54,373,"2,26","2,39","2,39","2,39",0,556,"41,9",29,0,0,0,no ventilation,1615,"16,6",92,5,10,20,"0,2"
2024-10-22 22:45:00,"24,9","54,1",373,"2,39","2,53","2,53","2,53",0,557,"43,6",29,0,0,0,no ventilation,1620,"16,6",92,5,10,20,"0,2"
2024-10-22 22:50:00,"24,9","54,1",370,"2,32","2,45","2,45","2,45",0,558,"49,2",30,0,0,0,no ventilation,1625,"16,6",92,5,10,20,"0,2"
2024-10-22 22:55:00,"24,9",54,372,"2,21","2,34","2,34","2,34",0,559,"40,9",32,0,0,0,no ventilation,1630,"16,6",92,5,10,20,"0,2"
2024-10-22 23:00:00,"24,9",54,371,"2,16","2,28","2,28","2,28",0,562,"40,7",31,0,0,0,no ventilation,1635,"16,4",88,5,9,25,"0,2"
2024-10-22 23:05:00,"24,9",54,370,"2,29","2,42","2,42","2,42",0,561,"41,9",31,0,0,0,no ventilation,1640,"16,4",88,5,9,25,"0,2"
2024-10-22 23:10:00,"24,9",54,365,"2,26","2,39","2,39","2,39",0,561,"41,5",31,0,0,0,no ventilation,1645,"16,4",88,5,9,25,"0,2"
2024-10-22 23:15:00,"24,9",54,367,"2,29","2,42","2,42","2,42",0,561,43,29,0,0,0,no ventilation,1650,"16,4",88,5,9,25,"0,2"
2024-10-22 23:20:00,"24,9","54,1",368,"2,4","2,54","2,54","2,54",0,560,"39,2",30,0,0,0,no ventilation,1655,"16,4",88,5,9,25,"0,2"
2024-10-22 23:25:00,"24,9","54,1",364,"2,37","2,5","2,5","2,5",0,557,"32,7",31,0,0,0,no ventilation,1660,"16,4",88,5,9,25,"0,2"
2024-10-22 23:30:00,"24,9",54,361,"2,34","2,48","2,48","2,48",0,555,"41,3",31,0,0,0,no ventilation,1665,"16,4",90,5,9,25,"0,2"
2024-10-22 23:35:00,"24,9",54,363,"2,2","2,33","2,33","2,33",0,556,"42,4",30,0,0,0,no ventilation,1670,"16,4",90,5,9,25,"0,2"
2024-10-22 23:40:00,"24,9",54,364,"2,19","2,31","2,31","2,31",0,556,"45,8",30,0,0,0,no ventilation,1675,"16,4",90,5,9,25,"0,2"
2024-10-22 23:45:00,"24,9","54,1",364,"2,31","2,45","2,45","2,45",0,556,"37,8",32,0,0,0,no ventilation,1680,"16,4",90,5,9,25,"0,2"
2024-10-22 23:50:00,"24,9","54,1",366,"2,26","2,39","2,39","2,39",0,558,"40,6",31,0,0,0,no ventilation,1685,"16,4",90,5,9,25,"0,2"
2024-10-22 23:55:00,"24,9",54,366,"2,15","2,27","2,27","2,27",0,556,"42,9",31,0,0,0,no ventilation,1690,"16,4",90,5,9,25,"0,2"
2024-10-23 00:00:00,"24,9",54,364,"2,02","2,14","2,14","2,14",0,558,"39,9",31,0,0,0,no ventilation,1695,"16,2",91,5,9,13,"0,1"
2024-10-23 00:05:00,"24,9",54,361,"2,13","2,25","2,25","2,25",0,556,"40,7",32,0,0,0,no ventilation,1700,"16,2",91,5,9,13,"0,1"
2024-10-23 00:10:00,"24,9",54,360,"2,19","2,31","2,31","2,31",0,558,"43,3",31,0,0,0,no ventilation,1705,"16,2",91,5,9,13,"0,1"
2024-10-23 00:15:00,"24,9",54,358,"2,17","2,29","2,29","2,29",0,556,"43,9",30,0,0,0,no ventilation,1710,"16,2",91,5,9,13,"0,1"
2024-10-23 00:20:00,"24,9",54,360,"2,24","2,37","2,37","2,37",0,557,"38,5",31,0,0,0,no ventilation,1715,"16,2",91,5,9,13,"0,1"
2024-10-23 00:25:00,"24,9","53,9",358,"2,12","2,24","2,24","2,24",0,553,"42,1",31,0,0,0,no ventilation,1720,"16,2",91,5,9,13,"0,1"
2024-10-23 00:30:00,"24,9",54,355,"2,12","2,24","2,24","2,24",0,552,"38,5",31,0,0,0,no ventilation,1725,"16,1",93,5,9,13,"0,1"
2024-10-23 00:35:00,"24,9",54,358,"2,05","2,17","2,17","2,17",0,552,"40,7",31,0,0,0,no ventilation,1730,"16,1",93,5,9,13,"0,1"
2024-10-23 00:40:00,"24,9",54,359,"2,1","2,22","2,22","2,22",0,551,"44,3",30,0,0,0,no ventilation,1735,"16,1",93,5,9,13,"0,1"
2024-10-23 00:45:00,"24,9",54,361,"2,07","2,19","2,19","2,19",0,552,"41,7",31,0,0,0,no ventilation,1740,"16,1",93,5,9,13,"0,1"
2024-10-23 00:50:00,"24,9","53,9",364,"2,23","2,36","2,36","2,36",0,552,"43,7",33,0,0,0,no ventilation,1745,"16,1",93,5,9,13,"0,1"
2024-10-23 00:55:00,"24,9","53,9",365,"2,08","2,2","2,2","2,2",0,552,"38,3",32,0,0,0,no ventilation,1750,"16,1",93,5,9,13,"0,1"
2024-10-23 01:00:00,"24,9",54,366,"2,17","2,3","2,3","2,3",0,552,43,31,0,0,0,no ventilation,1755,"15,9",91,5,9,11,"0,1"
2024-10-23 01:05:00,"24,9","53,9",366,"2,09","2,21","2,21","2,21",0,552,41,31,0,0,0,no ventilation,1760,"15,9",91,5,9,11,"0,1"
2024-10-23 01:10:00,"24,9","53,9",363,"2,03","2,14","2,14","2,14",0,554,"43,1",31,0,0,0,no ventilation,1765,"15,9",91,5,9,11,"0,1"
2024-10-23 01:15:00,"24,9",54,364,"1,96","2,08","2,08","2,08",0,552,"39,3",30,0,0,0,no ventilation,1770,"15,9",91,5,9,11,"0,1"
2024-10-23 01:20:00,"24,9",54,362,"2,21","2,34","2,34","2,34",0,553,"43,6",31,0,0,0,no ventilation,1775,"15,9",91,5,9,11,"0,1"
2024-10-23 01:25:00,"24,9",54,365,"2,14","2,26","2,26","2,26",0,552,"37,9",29,0,0,0,no ventilation,1780,"15,9",91,5,9,11,"0,1"
2024-10-23 01:30:00,"24,9","53,9",360,"2,13","2,26","2,26","2,26",0,549,"40,9",32,0,0,0,no ventilation,1785,"15,8",91,5,9,11,"0,1"
2024-10-23 01:35:00,"24,9","53,9",364,"2,09","2,21","2,21","2,21",0,551,"43,9",29,0,0,0,no ventilation,1790,"15,8",91,5,9,11,"0,1"
2024-10-23 01:40:00,"24,9",54,355,"2,09","2,21","2,21","2,21",0,551,"40,4",29,0,0,0,no ventilation,1795,"15,8",91,5,9,11,"0,1"
2024-10-23 01:45:00,"24,9","53,9",352,"2,05","2,16","2,16","2,16",0,552,"42,2",32,0,0,0,no ventilation,1800,"15,8",91,5,9,11,"0,1"
2024-10-23 01:50:00,"24,9",54,350,"2,04","2,16","2,16","2,16",0,552,"42,1",31,0,0,0,no ventilation,1805,"15,8",91,5,9,11,"0,1"
2024-10-23 01:55:00,"24,9",54,353,"2,09","2,21","2,21","2,21",0,553,45,30,0,0,0,no ventilation,1810,"15,8",91,5,9,11,"0,1"
2024-10-23 02:00:00,"24,9",54,354,2,"2,12","2,12","2,12",0,552,44,31,0,0,0,no ventilation,1815,"15,7",92,4,7,9,"0,1"
2024-10-23 02:05:00,"24,9",54,356,"2,07","2,19","2,19","2,19",0,552,"41,1",30,0,0,0,no ventilation,1820,"15,7",92,4,7,9,"0,1"
2024-10-23 02:10:00,"24,9",54,353,"2,09","2,21","2,21","2,21",0,552,"40,6",32,0,0,0,no ventilation,1825,"15,7",92,4,7,9,"0,1"
2024-10-23 02:15:00,"24,9","54,1",358,"1,95","2,06","2,06","2,06",0,552,43,31,0,0,0,no ventilation,1830,"15,7",92,4,7,9,"0,1"
2024-10-23 02:20:00,"24,9","54,1",364,"2,03","2,15","2,15","2,15",0,552,"42,1",32,0,0,0,no ventilation,1835,"15,7",92,4,7,9,"0,1"
2024-10-23 02:25:00,"24,9",54,367,"2,04","2,16","2,16","2,16",0,550,"40,3",31,0,0,0,no ventilation,1840,"15,7",92,4,7,9,"0,1"
2024-10-23 02:30:00,"24,9","53,9",365,"2,07","2,19","2,19","2,19",0,549,"42,8",32,0,0,0,no ventilation,1845,"15,6",94,4,7,9,"0,1"
2024-10-23 02:35:00,"24,9",54,366,"2,04","2,15","2,15","2,15",0,549,"44,4",30,0,0,0,no ventilation,1850,"15,6",94,4,7,9,"0,1"
2024-10-23 02:40:00,"24,9",54,365,"2,02","2,14","2,14","2,14",0,549,"42,1",33,0,0,0,no ventilation,1855,"15,6",94,4,7,9,"0,1"
2024-10-23 02:45:00,"24,9","54,1",362,"2,04","2,16","2,16","2,16",0,550,"44,2",29,0,0,0,no ventilation,1860,"15,6",94,4,7,9,"0,1"
2024-10-23 02:50:00,"24,9",54,364,"1,97","2,09","2,09","2,09",0,550,"38,4",32,0,0,0,no ventilation,1865,"15,6",94,4,7,9,"0,1"
2024-10-23 02:55:00,"24,9","53,9",360,"1,9","2,01","2,01","2,01",0,550,"43,9",29,0,0,0,no ventilation,1870,"15,6",94,4,7,9,"0,1"
2024-10-23 03:00:00,"24,9","53,9",355,"1,99","2,1","2,1","2,1",0,549,"37,5",31,0,0,0,no ventilation,1875,"15,7",95,3,6,7,"0,1"
2024-10-23 03:05:00,"24,9","53,9",354,"2,03","2,15","2,15","2,15",0,549,"44,7",30,0,0,0,no ventilation,1880,"15,7",95,3,6,7,"0,1"
2024-10-23 03:10:00,"24,9","53,8",356,2,"2,11","2,11","2,11",0,549,"45,1",29,0,0,0,no ventilation,1885,"15,7",95,3,6,7,"0,1"
2024-10-23 03:15:00,"24,9","53,8",362,2,"2,11","2,11","2,11",0,547,"39,4",30,0,0,0,no ventilation,1890,"15,7",95,3,6,7,"0,1"
2024-10-23 03:20:00,"24,9","53,8",365,"1,94","2,05","2,05","2,05",0,548,38,32,0,0,0,no ventilation,1895,"15,7",95,3,6,7,"0,1"
2024-10-23 03:25:00,"24,9","53,9",361,"2,05","2,17","2,17","2,17",0,546,"45,3",33,0,0,0,no ventilation,1900,"15,7",95,3,6,7,"0,1"
2024-10-23 03:30:00,"24,9","53,8",360,"1,86","1,96","1,96","1,96",0,545,"38,7",31,0,0,0,no ventilation,1905,"15,7",94,3,6,7,"0,1"
2024-10-23 03:35:00,"24,9","53,8",362,"2,05","2,17","2,17","2,17",0,545,"40,9",31,0,0,0,no ventilation,1910,"15,7",94,3,6,7,"0,1"
2024-10-23 03:40:00,"24,9","53,9",364,"1,92","2,02","2,02","2,02",0,544,"41,3",30,0,0,0,no ventilation,1915,"15,7",94,3,6,7,"0,1"
2024-10-23 03:45:00,"24,9","53,9",362,"1,75","1,85","1,85","1,85",0,543,"45,6",32,0,0,0,no ventilation,1920,"15,7",94,3,6,7,"0,1"
2024-10-23 03:50:00,"24,9","53,8",363,"1,74","1,84","1,84","1,84",0,544,"42,3",30,0,0,0,no ventilation,1925,"15,7",94,3,6,7,"0,1"
2024-10-23 03:55:00,"24,9","53,8",365,"1,78","1,88","1,88","1,88",0,543,"45,1",29,0,0,0,no ventilation,1930,"15,7",94,3,6,7,"0,1"
2024-10-23 04:00:00,"24,8","53,8",368,"1,97","2,08","2,08","2,08",0,544,"43,8",30,0,0,0,no ventilation,1935,"15,2",98,4,8,7,"0,1"
2024-10-23 04:05:00,"24,9","53,8",373,"1,79","1,89","1,89","1,89",0,543,"36,1",30,0,0,0,no ventilation,1940,"15,2",98,4,8,7,"0,1"
2024-10-23 04:10:00,"24,9","53,8",374,"1,95","2,06","2,06","2,06",0,543,"38,2",29,0,0,0,no ventilation,1945,"15,2",98,4,8,7,"0,1"
2024-10-23 04:15:00,"24,9","53,6",372,"1,95","2,06","2,06","2,06",0,543,"43,7",32,0,0,0,no ventilation,1950,"15,2",98,4,8,7,"0,1"
2024-10-23 04:20:00,"24,8","53,8",372,"1,87","1,98","1,98","1,98",0,542,41,30,0,0,0,no ventilation,1955,"15,2",98,4,8,7,"0,1"
2024-10-23 04:25:00,"24,8","53,8",373,"1,72","1,82","1,82","1,82",0,542,"38,7",31,0,0,0,no ventilation,1960,"15,2",98,4,8,7,"0,1"
2024-10-23 04:30:00,"24,8","53,9",371,"1,77","1,87","1,87","1,87",0,540,"41,7",31,0,0,0,no ventilation,1965,"15,2",98,4,8,7,"0,1"
2024-10-23 04:35:00,"24,8","53,8",371,"1,88","1,99","1,99","1,99",0,538,41,30,0,0,0,no ventilation,1970,"15,2",98,4,8,7,"0,1"
2024-10-23 04:40:00,"24,9","53,6",372,"1,78","1,89","1,89","1,89",0,539,"41,7",29,0,0,0,no ventilation,1975,"15,2",98,4,8,7,"0,1"
2024-10-23 04:45:00,"24,9","53,6",373,"1,83","1,94","1,94","1,94",0,539,"42,4",30,0,0,0,no ventilation,1980,"15,2",98,4,8,7,"0,1"
2024-10-23 04:50:00,"24,9","53,6",367,"1,77","1,88","1,88","1,88",0,539,"36,9",32,0,0,0,no ventilation,1985,"15,2",98,4,8,7,"0,1"
2024-10-23 04:55:00,"24,9","53,6",365,"1,73","1,83","1,83","1,83",0,538,"41,8",30,0,0,0,no ventilation,1990,"15,2",98,4,8,7,"0,1"
2024-10-23 05:00:00,"24,9","53,6",366,"1,65","1,74","1,74","1,74",0,539,"38,7",31,0,0,0,no ventilation,1995,"15,3",97,5,7,11,"0,1"
2024-10-23 05:05:00,"24,9","53,6",364,"1,68","1,77","1,77","1,77",0,539,42,31,0,0,0,no ventilation,2000,"15,3",97,5,7,11,"0,1"
2024-10-23 05:10:00,"24,9","53,6",363,"1,7","1,8","1,8","1,8",0,539,"42,6",31,0,0,0,no ventilation,2005,"15,3",97,5,7,11,"0,1"
2024-10-23 05:15:00,"24,9","53,5",364,"1,67","1,77","1,77","1,77",0,538,41,31,0,0,0,no ventilation,2010,"15,3",97,5,7,11,"0,1"
2024-10-23 05:20:00,"24,9","53,6",365,"1,75","1,85","1,85","1,85",0,539,"40,7",31,0,0,0,no ventilation,2015,"15,3",97,5,7,11,"0,1"
2024-10-23 05:25:00,"24,9","53,6",361,"1,8","1,91","1,91","1,91",0,539,"41,2",30,0,0,0,no ventilation,2020,"15,3",97,5,7,11,"0,1"
2024-10-23 05:30:00,"24,9","53,6",363,"1,84","1,95","1,95","1,95",0,537,"41,5",33,0,0,0,no ventilation,2025,"15,1",100,5,7,11,"0,1"
2024-10-23 05:35:00,"24,9","53,5",360,"1,88","1,99","1,99","1,99",0,539,"42,1",32,0,0,0,no ventilation,2030,"15,1",100,5,7,11,"0,1"
2024-10-23 05:40:00,"24,9","53,5",357,"1,82","1,93","1,93","1,93",0,538,"40,8",29,0,0,0,no ventilation,2035,"15,1",100,5,7,11,"0,1"
2024-10-23 05:45:00,"24,9","53,5",358,"1,76","1,86","1,86","1,86",0,538,"39,8",30,0,0,0,no ventilation,2040,"15,1",100,5,7,11,"0,1"
2024-10-23 05:50:00,"24,9","53,5",358,"1,99","2,11","2,11","2,11",0,537,"40,6",29,0,0,0,no ventilation,2045,"15,1",100,5,7,11,"0,1"
2024-10-23 05:55:00,"24,9","53,6",361,"1,74","1,84","1,84","1,84",0,536,"40,8",31,0,0,0,no ventilation,2050,"15,1",100,5,7,11,"0,1"
2024-10-23 06:00:00,"24,8","53,5",364,"1,74","1,84","1,84","1,84",0,536,"38,7",33,0,0,0,no ventilation,2055,"15,4",96,8,11,27,"0,2"
2024-10-23 06:05:00,"24,8","53,5",361,"1,8","1,9","1,9","1,9",0,536,"41,8",31,0,0,0,no ventilation,2060,"15,4",96,8,11,27,"0,2"
2024-10-23 06:10:00,"24,8","53,6",360,"1,81","1,92","1,92","1,92",0,536,"40,2",32,0,0,0,no ventilation,2065,"15,4",96,8,11,27,"0,2"
2024-10-23 06:15:00,"24,9","53,5",364,"1,97","2,08","2,08","2,08",0,536,"42,6",31,0,0,0,no ventilation,2070,"15,4",96,8,11,27,"0,2"
2024-10-23 06:20:00,"24,9","53,5",364,"1,88","1,99","1,99","1,99",0,535,"43,6",32,0,0,0,no ventilation,2075,"15,4",96,8,11,27,"0,2"
2024-10-23 06:25:00,"24,9","53,5",362,"1,8","1,9","1,9","1,9",0,535,"42,2",30,0,0,0,no ventilation,2080,"15,4",96,8,11,27,"0,2"
2024-10-23 06:30:00,"24,8","53,5",367,"1,9","2,01","2,01","2,01",0,535,"45,2",30,0,0,0,no ventilation,2085,"16,3",89,8,11,27,"0,2"
2024-10-23 06:35:00,"24,9","53,5",366,"1,88","1,98","1,98","1,98",0,536,"41,9",29,0,0,0,no ventilation,2090,"16,3",89,8,11,27,"0,2"
2024-10-23 06:40:00,"24,8","53,5",360,2,"2,12","2,12","2,12",0,535,41,33,0,0,0,no ventilation,2095,"16,3",89,8,11,27,"0,2"
2024-10-23 06:45:00,"24,8","53,5",355,"1,86","1,96","1,96","1,96",0,536,"44,1",31,0,0,0,no ventilation,2100,"16,3",89,8,11,27,"0,2"
2024-10-23 06:50:00,"24,8","53,5",355,"1,88","1,99","1,99","1,99",0,537,"43,2",29,0,0,0,no ventilation,2105,"16,3",89,8,11,27,"0,2"
2024-10-23 06:55:00,"24,8","53,5",355,"1,89",2,2,2,0,536,"40,8",32,0,0,0,no ventilation,2110,"16,3",89,8,11,27,"0,2"
2024-10-23 07:00:00,"24,8","53,5",357,"1,93","2,04","2,04","2,04",0,535,"35,8",29,0,0,0,no ventilation,2115,"18,1",81,7,16,49,"0,4"
2024-10-23 07:05:00,"24,8","53,5",359,"1,99","2,1","2,1","2,1",0,535,"39,1",31,0,0,0,no ventilation,2120,"18,1",81,7,16,49,"0,4"
2024-10-23 07:10:00,"24,8","53,5",362,"1,91","2,02","2,02","2,02",0,534,"36,9",29,0,0,0,no ventilation,2125,"18,1",81,7,16,49,"0,4"
2024-10-23 07:15:00,"24,8","53,5",365,"1,85","1,96","1,96","1,96",0,534,"40,8",32,0,0,0,no ventilation,2130,"18,1",81,7,16,49,"0,4"
2024-10-23 07:20:00,"24,8","53,5",369,"1,9","2,01","2,01","2,01",0,534,44,30,0,0,0,no ventilation,2135,"18,1",81,7,16,49,"0,4"
2024-10-23 07:25:00,"24,8","53,5",371,"1,97","2,08","2,08","2,08",0,533,"38,6",30,0,0,0,no ventilation,2140,"18,1",81,7,16,49,"0,4"
2024-10-23 07:30:00,"24,8","53,5",373,"2,01","2,13","2,13","2,13",0,533,"45,6",33,0,0,0,no ventilation,2145,"19,5",74,7,16,49,"0,4"
2024-10-23 07:35:00,"24,8","53,5",373,"1,86","1,97","1,97","1,97",0,532,"40,2",30,0,0,0,no ventilation,2150,"19,5",74,7,16,49,"0,4"
2024-10-23 07:40:00,"24,8","53,4",367,"1,85","1,96","1,96","1,96",0,533,"38,2",33,0,0,0,no ventilation,2155,"19,5",74,7,16,49,"0,4"
2024-10-23 07:45:00,"24,8","53,4",371,"1,88","1,99","1,99","1,99",0,532,"38,8",32,0,0,0,no ventilation,2160,"19,5",74,7,16,49,"0,4"
2024-10-23 07:50:00,"24,8","53,4",370,"1,91","2,02","2,02","2,02",0,531,"41,3",30,0,0,0,no ventilation,2165,"19,5",74,7,16,49,"0,4"
2024-10-23 07:55:00,"24,8","53,4",373,"1,99","2,1","2,1","2,1",0,531,"39,8",31,0,0,0,no ventilation,2170,"19,5",74,7,16,49,"0,4"
2024-10-23 08:00:00,"24,8","53,4",372,"1,91","2,02","2,02","2,02",0,531,"41,1",33,0,0,0,no ventilation,2175,"20,3",69,8,29,52,"0,4"
2024-10-23 08:05:00,"24,8","53,4",373,"1,86","1,96","1,96","1,96",0,531,"42,3",29,0,0,0,no ventilation,2180,"20,3",69,8,29,52,"0,4"
2024-10-23 08:10:00,"24,8","53,4",376,"1,87","1,97","1,97","1,97",0,530,"40,2",30,0,0,0,no ventilation,2185,"20,3",69,8,29,52,"0,4"
2024-10-23 08:15:00,"24,8","53,3",377,"1,93","2,04","2,04","2,04",0,527,"42,8",32,0,0,0,no ventilation,2190,"20,3",69,8,29,52,"0,4"
2024-10-23 08:20:00,"24,8","53,4",374,"2,05","2,17","2,17","2,17",0,527,45,32,0,0,0,no ventilation,2195,"20,3",69,8,29,52,"0,4"
2024-10-23 08:25:00,"24,8","53,3",369,"1,91","2,02","2,02","2,02",0,526,"41,4",31,0,0,0,no ventilation,2200,"20,3",69,8,29,52,"0,4"
2024-10-23 08:30:00,"24,8","53,3",374,"2,04","2,16","2,16","2,16",0,525,"41,6",31,0,0,0,no ventilation,2205,"20,5",69,8,29,52,"0,4"
2024-10-23 08:35:00,"24,8","53,3",378,"2,18","2,31","2,31","2,31",0,524,39,31,0,0,0,no ventilation,2210,"20,5",69,8,29,52,"0,4"
2024-10-23 08:40:00,"24,8","53,3",377,"2,05","2,17","2,17","2,17",0,523,"29,9",31,0,0,0,no ventilation,2215,"20,5",69,8,29,52,"0,4"
2024-10-23 08:45:00,"24,8","53,4",376,"2,12","2,24","2,24","2,24",0,521,"35,8",30,0,0,0,no ventilation,2220,"20,5",69,8,29,52,"0,4"
2024-10-23 08:50:00,"24,8","53,3",378,"2,09","2,2","2,2","2,2",0,520,"39,3",31,0,0,0,no ventilation,2225,"20,5",69,8,29,52,"0,4"
2024-10-23 08:55:00,"24,8","53,3",380,"2,16","2,28","2,28","2,28",0,520,"41,9",28,0,0,0,no ventilation,2230,"20,5",69,8,29,52,"0,4"
2024-10-23 09:00:00,"24,8","53,2",382,"2,22","2,35","2,35","2,35",0,517,"43,7",32,0,0,0,no ventilation,2235,"21,3",63,17,66,69,"0,7"
2024-10-23 09:05:00,"24,8","53,2",379,"2,23","2,35","2,35","2,35",0,519,"44,2",32,0,0,0,no ventilation,2240,"21,3",63,17,66,69,"0,7"
2024-10-23 09:10:00,"24,8","53,3",380,"2,31","2,44","2,44","2,44",0,517,"44,3",30,0,0,0,no ventilation,2245,"21,3",63,17,66,69,"0,7"
2024-10-23 09:15:00,"24,8","53,3",379,"2,27","2,4","2,4","2,4",0,517,"44,6",31,0,0,0,no ventilation,2250,"21,3",63,17,66,69,"0,7"
2024-10-23 09:20:00,"24,8","53,4",376,"2,23","2,36","2,36","2,36",0,518,"43,2",31,0,0,0,no ventilation,2255,"21,3",63,17,66,69,"0,7"
2024-10-23 09:25:00,"24,8","53,4",380,"2,32","2,46","2,46","2,46",0,517,"35,9",32,0,0,0,no ventilation,2260,"21,3",63,17,66,69,"0,7"
